url_len,url_num_hyphens_dom,url_num_dom_token,url_path_len,url_filename_len,url_longest_dom_token_len,url_average_dom_token_len,url_tld,url_domain_len,url_hostname_len,url_num_dots,url_num_underscores,url_num_equals,url_num_slashes,url_num_dash,url_num_semicolon,url_num_at,url_num_percent,url_num_plus,url_query_len,url_num_query_para,url_ip_present,url_entropy,url_count_consonants,url_num_digits,url_chinese_present,url_port,html_num_tags('iframe'),html_num_tags('script'),html_num_tags('embed'),html_num_tags('object'),html_num_tags('div'),html_num_tags('head'),html_num_tags('body'),html_num_tags('form'),html_num_tags('a'),html_num_tags('small'),html_num_tags('span'),html_num_tags('input'),html_num_tags('applet'),html_num_tags('img'),html_num_tags('video'),html_num_tags('audio'),Result_v1
117,0,3,104,9,5,3.666666667,1,13,13,4,0,0,8,0,0,0,0,0,0,0,0,4.913198255,64,21,0,0,0,0,0,0,2,1,1,1,0,0,0,4,0,3,0,0,malicious
46,2,3,17,9,21,9,1,29,29,3,0,0,4,2,0,0,0,0,0,0,0,4.322194163,31,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
41,0,3,17,9,16,7.333333333,1,24,24,3,0,0,4,0,0,0,0,0,0,0,0,4.391541407,32,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
31,1,2,1,0,26,14.5,1,30,30,1,0,0,3,1,0,0,0,0,0,0,0,4.133071514,22,0,0,0,0,2,0,0,148,1,1,2,39,0,62,24,0,8,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.97790072,47,21,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.826960876,42,20,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,5.096753944,49,21,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
26,2,2,6,5,16,9.5,1,20,20,1,0,0,3,2,0,0,0,0,0,0,0,4.150158513,17,0,0,0,0,2,0,0,41,1,1,1,18,0,1,13,0,4,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.963214162,49,18,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.902023506,50,18,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.897157491,54,17,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.906089751,48,18,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.91903109,51,17,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,5.026390533,48,21,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
36,0,2,21,20,11,7,1,15,15,1,0,0,3,0,0,0,0,0,0,0,0,4.135821824,27,0,0,0,0,4,0,0,33,1,1,0,0,0,6,2,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.936234053,48,18,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.91540072,50,18,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.883511199,48,18,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.831631512,51,17,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.963890533,48,21,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.879109642,49,18,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
84,0,2,1,0,10,6.5,1,14,14,1,2,1,3,1,0,0,0,0,68,1,0,5.45670958,51,14,0,0,0,16,0,0,44,1,1,2,2,0,0,6,0,16,1,1,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.905020903,51,17,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.852464845,54,17,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.86311374,49,18,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.897928678,45,23,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.892655372,54,17,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.857571355,52,17,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.856123798,51,17,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.918157621,49,18,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.862482487,49,20,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.939623928,47,21,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.91392458,50,20,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.984287991,44,22,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.911334475,54,14,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.975143819,50,18,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.88774424,49,18,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.853774189,53,17,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.786167679,43,20,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.954310485,48,18,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.8616376,48,18,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.979348277,40,25,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.962173897,50,18,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.924573475,45,21,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.885227835,54,17,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.927934767,54,17,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,5.011944471,46,21,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.929244111,53,17,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.906061168,46,20,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,5.003840563,50,18,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.912207944,49,18,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.964254427,50,18,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.808041277,52,17,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.887548861,52,17,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.856095215,51,17,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.905020903,46,21,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.844601433,52,17,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.86398721,54,17,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.873298178,53,17,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
16,1,2,1,0,11,7,1,15,15,1,0,0,3,1,0,0,0,0,0,0,0,4.022055209,14,0,0,0,0,3,0,0,73,1,1,1,9,0,14,30,0,1,0,0,malicious
37,1,6,1,0,14,5.166666667,1,36,36,5,0,0,3,1,0,0,0,0,0,0,0,4.153212408,24,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.864561298,50,18,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
13,0,3,1,0,5,3.333333333,1,12,12,2,0,0,3,0,0,0,0,0,0,0,0,3.653756708,14,0,0,0,0,1,0,0,31,1,2,0,12,1,8,0,0,16,0,0,malicious
118,1,2,34,11,9,6,1,13,13,3,0,7,7,2,0,0,0,0,70,6,0,4.870891686,59,14,0,0,0,0,0,0,6,1,1,1,0,0,0,3,0,1,0,0,malicious
43,1,3,10,9,24,10.33333333,1,33,33,3,0,0,3,1,0,0,0,0,0,0,0,4.32107688,25,0,0,0,0,2,0,0,36,1,1,1,15,0,0,8,0,4,0,0,malicious
36,0,4,25,11,3,2,0,11,11,4,0,0,5,0,0,0,0,0,0,0,1,4.060472756,18,8,0,0,1,24,0,0,74,1,1,0,111,0,36,0,0,3,0,0,malicious
30,1,2,1,0,24,14,1,29,29,1,0,0,3,1,0,0,0,0,0,0,0,3.972306406,19,0,0,0,0,2,0,0,70,1,1,1,13,0,15,8,0,4,0,0,malicious
34,1,3,10,9,16,7.333333333,1,24,24,3,0,0,3,1,0,0,0,0,0,0,0,4.218883791,24,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
230,0,2,58,9,10,6.5,1,14,14,2,1,3,6,0,0,0,0,0,157,3,0,4.736360399,79,98,0,0,0,1,0,0,2,1,2,1,0,0,0,3,0,1,0,0,malicious
62,0,2,48,32,10,6.5,1,14,14,1,0,0,5,0,0,0,0,0,0,0,0,4.719416175,30,18,0,0,0,1,0,0,2,1,2,1,0,0,0,3,0,1,0,0,malicious
65,0,4,50,24,3,3,0,15,15,3,0,0,5,0,0,0,0,0,0,0,1,4.44326146,25,30,0,0,0,7,0,0,37,1,1,1,7,0,10,3,0,2,0,0,malicious
31,0,4,20,0,3,2,0,11,11,3,0,0,5,1,0,0,0,0,0,0,1,4.290966251,13,8,0,0,0,3,0,0,90,1,1,2,25,0,2,9,0,4,0,0,malicious
53,0,3,1,0,41,16.66666667,1,52,52,2,0,0,3,0,0,0,0,0,0,0,0,4.380813773,31,11,0,0,0,24,0,0,50,1,1,1,14,0,10,8,0,2,0,0,malicious
19,1,2,1,0,13,8.5,1,18,18,1,0,0,3,1,0,0,0,0,0,0,0,3.767183468,13,0,0,0,0,5,0,0,3,1,1,1,7,0,1,1,0,5,0,0,malicious
165,0,2,28,8,7,5,1,11,11,6,3,2,6,1,0,0,0,0,125,1,0,5.500401983,74,43,0,0,0,2,0,1,19,1,1,1,9,0,2,2,0,4,0,0,malicious
86,0,2,46,17,17,10,1,21,21,2,0,0,8,0,0,0,0,0,18,0,0,4.506825618,50,4,0,0,1,4,0,0,34,1,1,1,51,0,14,10,0,7,0,0,malicious
62,0,3,22,11,4,3,1,11,11,4,0,1,5,0,0,1,0,0,28,1,0,4.319510915,37,1,0,0,4,1,0,0,11,1,1,0,2,0,3,0,0,0,0,0,malicious
36,1,3,10,9,18,8,1,26,26,3,0,0,3,1,0,0,0,0,0,0,0,4.287866277,25,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
22,0,3,1,0,15,6.333333333,1,21,21,2,0,0,3,0,0,0,0,0,0,0,0,3.88333746,17,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
106,0,3,92,0,7,4,1,14,14,2,0,0,8,1,0,0,0,0,0,0,0,4.744822925,45,41,0,0,0,9,0,0,19,1,1,1,21,0,2,2,0,20,0,0,malicious
88,2,3,50,44,25,12,1,38,38,3,1,0,4,2,0,0,0,0,0,0,0,4.817290615,48,19,0,0,0,24,0,0,87,1,1,1,82,0,53,9,0,9,2,0,malicious
29,2,3,1,0,22,8.666666667,1,28,28,2,0,0,3,2,0,0,0,0,0,0,0,4.185823555,18,0,0,0,0,2,0,0,147,1,1,2,39,0,61,23,0,8,0,0,malicious
70,0,2,50,9,16,9.5,1,20,20,2,0,0,5,0,0,0,3,0,0,0,0,4.47791633,38,7,0,0,0,0,0,0,5,1,1,1,0,0,0,3,0,3,0,0,malicious
53,0,2,44,12,5,4,1,9,9,2,0,0,7,1,0,0,0,0,0,0,0,4.177480289,37,0,0,0,0,6,0,0,20,1,1,1,3,0,11,11,0,3,0,0,malicious
27,1,2,12,11,11,7,1,15,15,2,0,0,3,1,0,0,0,0,0,0,0,3.907714803,23,0,0,0,1,25,0,0,34,1,1,1,0,0,8,9,0,1,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.97998125,47,22,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.939595345,47,22,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
55,0,3,38,10,9,5,1,17,17,3,0,0,6,1,0,0,0,0,0,0,0,4.393002963,35,4,0,0,0,7,0,0,22,1,1,1,0,0,0,14,0,16,0,0,malicious
88,1,3,13,12,18,10.33333333,1,33,33,3,0,1,3,1,0,0,0,0,41,1,0,4.936608077,47,22,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
88,1,3,13,12,18,10.33333333,1,33,33,3,0,1,3,1,0,0,0,0,41,1,0,4.90299282,47,21,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
57,6,4,1,0,32,13.25,1,56,56,3,0,0,3,6,0,0,0,0,0,0,0,4.41462176,31,5,0,0,0,0,0,0,11,1,1,1,8,0,1,4,0,2,0,0,malicious
52,0,5,24,6,10,4.8,1,28,28,4,0,0,6,0,0,0,0,0,0,0,0,4.517739236,25,12,0,0,0,6,0,0,66,1,1,2,30,0,42,6,0,1,0,0,malicious
29,2,2,6,5,19,11,1,23,23,1,0,0,3,2,0,0,0,0,0,0,0,4.006749919,17,0,0,0,0,3,0,0,0,1,1,1,0,0,0,1,0,1,0,0,malicious
55,0,5,27,9,10,4.8,1,28,28,5,0,0,6,0,0,0,0,0,0,0,0,4.455908359,27,12,0,0,0,6,0,0,66,1,1,2,30,0,42,6,0,1,0,0,malicious
50,2,3,10,9,32,12.66666667,1,40,40,3,0,0,3,2,0,0,0,0,0,0,0,4.314034874,34,0,0,0,0,2,0,0,36,1,1,1,15,0,0,8,0,4,0,0,malicious
37,2,3,10,9,19,8.333333333,1,27,27,3,0,0,3,2,0,0,0,0,0,0,0,4.352203929,29,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
26,0,2,14,4,8,5.5,1,12,12,1,0,0,5,0,0,0,0,0,0,0,0,4.063650847,18,0,0,0,0,3,0,0,33,1,1,1,9,0,12,2,0,0,0,0,malicious
39,0,2,25,0,10,6.5,1,14,14,1,0,0,7,1,0,0,0,0,0,0,0,4.438428326,21,3,0,0,0,3,0,0,33,1,1,1,9,0,12,2,0,0,0,0,malicious
36,1,3,10,9,20,8,1,26,26,3,0,0,3,1,0,0,0,0,0,0,0,4.172404562,24,0,0,0,0,2,0,0,41,1,1,1,18,0,1,13,0,4,0,0,malicious
41,2,3,1,0,32,12.66666667,1,40,40,2,0,0,3,2,0,0,0,0,0,0,0,4.175335864,28,0,0,0,0,2,0,0,36,1,1,1,15,0,0,8,0,4,0,0,malicious
18,0,2,1,0,13,8,1,17,17,1,0,0,3,0,0,0,0,0,0,0,0,3.803074189,13,0,0,0,0,3,0,0,3,1,1,1,0,0,5,3,0,4,0,0,malicious
48,0,3,29,0,12,5.666666667,1,19,19,2,0,0,9,1,0,0,0,0,0,0,0,4.10129375,31,0,0,0,0,3,0,0,33,1,1,1,9,0,12,2,0,0,0,0,malicious
49,1,4,24,0,15,5.5,1,25,25,3,0,0,6,1,0,0,0,0,0,0,0,4.262188404,31,0,0,0,0,0,0,0,38,1,0,2,9,0,14,6,0,0,0,0,malicious
119,0,3,98,0,15,6.333333333,1,21,21,2,0,0,4,0,0,0,0,0,0,0,0,4.479658373,35,68,0,0,0,8,0,0,34,1,1,2,10,0,5,3,0,1,0,0,malicious
16,1,2,1,0,11,7,1,15,15,1,0,0,3,1,0,0,0,0,0,0,0,3.936180434,13,0,0,0,0,3,0,0,73,1,1,1,9,0,14,30,0,1,0,0,malicious
37,0,2,24,9,9,6,1,13,13,2,0,0,6,0,0,0,0,0,0,0,0,4.094211919,23,0,0,0,0,8,0,0,45,1,1,1,54,0,2,5,0,6,0,0,malicious
32,1,2,10,9,18,10.5,1,22,22,2,0,0,3,1,0,0,0,0,0,0,0,4.096439345,23,0,0,0,0,2,0,0,70,1,1,1,13,0,15,8,0,4,0,0,malicious
34,1,3,1,0,24,10.33333333,1,33,33,2,0,0,3,1,0,0,0,0,0,0,0,4.220254676,19,0,0,0,0,2,0,0,36,1,1,1,15,0,0,8,0,4,0,0,malicious
88,1,3,13,12,18,10.33333333,1,33,33,3,0,1,3,1,0,0,0,0,41,1,0,4.962041667,46,24,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
37,0,2,15,9,18,10.5,1,22,22,2,0,0,4,0,0,0,0,0,0,0,0,4.146756985,25,0,0,0,0,2,0,0,41,1,1,1,18,0,1,13,0,4,0,0,malicious
35,0,2,17,9,14,8.5,1,18,18,2,0,0,4,0,0,0,0,0,0,0,0,4.193251964,27,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
40,0,3,14,0,19,8,1,26,26,2,0,0,5,0,0,0,0,0,0,0,0,4.238521032,26,0,0,0,0,9,0,0,29,1,1,1,2,1,13,3,0,4,1,0,malicious
48,0,3,27,6,10,6.333333333,1,21,21,3,0,0,7,1,0,0,0,0,0,0,0,4.117262013,31,2,0,0,0,16,0,0,195,1,1,3,67,0,22,13,0,4,0,0,malicious
47,2,3,15,11,19,10,1,32,32,3,0,0,4,2,0,0,0,0,0,0,0,4.440189012,29,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
88,1,3,13,12,18,10.33333333,1,33,33,3,0,1,3,1,0,0,0,0,41,1,0,5.027985483,47,24,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
44,1,4,10,9,21,7.75,1,34,34,4,0,0,3,1,0,0,0,0,0,0,0,4.31315192,30,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
88,1,3,13,12,18,10.33333333,1,33,33,3,0,1,3,1,0,0,0,0,41,1,0,4.977662124,49,20,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
88,1,3,13,12,18,10.33333333,1,33,33,3,0,1,3,1,0,0,0,0,41,1,0,4.957932619,50,19,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
52,4,3,1,0,45,16.33333333,1,51,51,2,0,0,3,4,0,0,0,0,0,0,0,4.059509364,30,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
36,2,3,1,0,25,11,1,35,35,2,0,0,3,2,0,0,0,0,0,0,0,3.998728057,24,0,0,0,0,9,0,0,20,1,2,1,7,0,10,2,0,3,0,0,malicious
24,0,3,1,0,15,7,1,23,23,2,0,0,3,0,0,0,0,0,0,0,0,3.760017278,18,0,0,0,0,13,0,0,132,1,1,3,74,0,32,9,0,70,0,0,malicious
88,1,3,13,12,18,10.33333333,1,33,33,3,0,1,3,1,0,0,0,0,41,1,0,4.977221662,48,19,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.8862681,47,21,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
42,0,2,21,8,17,10,1,21,21,2,0,0,4,0,0,0,0,0,0,0,0,4.15326969,27,0,0,0,0,0,0,0,11,1,1,1,0,0,0,4,0,9,0,0,malicious
73,1,2,29,0,12,7,1,15,15,2,0,1,6,1,0,1,0,0,28,1,0,4.415031897,42,0,0,0,0,5,0,0,3,1,1,1,0,0,1,3,0,1,0,0,malicious
56,3,2,17,9,35,19,1,39,39,2,0,0,4,3,0,0,0,0,0,0,0,4.289063189,35,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
104,0,10,3,2,30,9.2,1,101,101,9,0,0,3,0,0,0,0,0,0,0,0,4.671713165,62,5,0,0,0,1,0,0,32,1,1,2,9,0,3,26,0,1,0,0,malicious
19,1,2,1,0,14,8.5,1,18,18,1,0,0,3,1,0,0,0,0,0,0,0,3.81507241,13,0,0,0,0,38,0,0,39,1,1,4,11,0,8,22,0,12,0,0,malicious
30,0,3,19,0,4,3,1,11,11,2,0,0,5,0,0,0,0,0,0,0,0,4.388790447,20,4,0,0,0,6,0,0,6,1,2,1,0,0,8,3,0,0,0,0,malicious
25,0,2,7,6,14,8.5,1,18,18,1,0,0,3,0,0,0,0,0,0,0,0,4.116729297,20,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
46,3,2,7,6,35,19,1,39,39,1,0,0,3,3,0,0,0,0,0,0,0,4.21087087,28,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
17,0,3,4,3,5,3.666666667,1,13,13,5,0,0,3,0,0,0,0,0,0,0,0,3.403107168,13,0,0,0,0,2,0,0,0,1,1,1,0,0,0,12,0,5,0,0,malicious
32,1,3,6,0,14,8,1,26,26,2,0,0,4,1,0,0,0,0,0,0,0,4.125933477,21,0,0,0,0,11,0,0,12,1,1,0,1,0,0,6,0,2,0,0,malicious
42,1,2,17,9,21,12,1,25,25,2,0,0,4,1,0,0,0,0,0,0,0,4.28836744,27,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
16,0,2,1,0,10,7,1,15,15,1,0,0,3,0,0,0,0,0,0,0,0,3.96900163,12,2,0,0,0,28,0,0,86,2,2,1,16,0,15,10,0,3,0,0,malicious
46,0,2,27,0,16,9,1,19,19,1,0,0,7,1,0,0,0,0,0,0,0,4.23840018,30,0,0,0,0,8,0,0,19,1,1,1,4,0,0,3,0,1,0,0,malicious
20,0,2,4,0,12,7.5,1,16,16,1,0,0,4,0,0,0,0,0,0,0,0,3.950212065,16,0,0,0,0,1,0,0,2,1,1,1,1,0,0,1,0,0,0,0,malicious
35,2,2,10,9,21,12,1,25,25,2,0,0,3,2,0,0,0,0,0,0,0,4.368042423,23,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
83,0,2,70,0,10,6,1,13,13,1,0,0,8,1,0,0,0,0,0,0,0,4.586328519,44,19,0,0,0,8,0,0,32,1,1,2,3,0,6,5,0,2,0,0,malicious
47,0,3,20,13,18,8.333333333,1,27,27,3,0,0,4,0,0,0,0,0,0,0,0,4.156194659,32,1,0,0,1,8,0,0,34,1,1,1,10,0,9,6,0,7,0,0,malicious
25,0,3,12,11,5,3.666666667,1,13,13,13,0,0,3,0,0,0,0,0,0,0,0,3.012015896,15,0,0,0,0,2,0,0,0,1,1,1,0,0,0,12,0,5,0,0,malicious
